,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
train_g,1.1136806011199951,1.0831801891326904,1.0786007642745972,1.0753417015075684,1.0752955675125122,1.076672077178955,1.0777099132537842,1.077757716178894,1.076435923576355,1.0743006467819214,1.0723613500595093,1.0712521076202393,1.070698857307434,1.070304036140442,1.0702075958251953,1.0703338384628296,1.0702002048492432,1.069419264793396,1.0674200057983398,1.0630981922149658,1.0538387298583984,1.0362197160720825,1.0134680271148682,0.9993665218353271,1.0010201930999756,0.995241641998291,0.9743094444274902,0.9489885568618774,0.9290070533752441,0.9077435731887817,0.8773545026779175,0.8400464653968811,0.8007591962814331,0.7628173828125,0.7198361158370972,0.6679147481918335,0.6153777837753296,0.5941162109375,0.6259660124778748,0.6775195002555847,0.7049158811569214,0.6954432725906372,0.6671340465545654,0.6400032639503479,0.6344015598297119,0.6340088844299316,0.6257158517837524,0.6119346022605896,0.6003986597061157,0.5945379734039307,0.5924725532531738,0.5909848809242249,0.5897849798202515,0.5858787298202515,0.5774145722389221,0.5663819313049316,0.5582700371742249,0.5578387379646301,0.5624642372131348,0.5661450028419495,0.5649608373641968,0.5584174394607544,0.550405740737915,0.5434871912002563,0.535300612449646,0.5243113040924072,0.5148869752883911,0.512075662612915,0.5116674304008484,0.5083087086677551,0.5015758275985718,0.4944973886013031,0.4908619821071625,0.4897107779979706,0.48809167742729187,0.4844886064529419,0.48075389862060547,0.4793338477611542
train_d,0.25000399351119995,0.2499983310699463,0.2499931901693344,0.24998341500759125,0.24997586011886597,0.24996799230575562,0.24995622038841248,0.24993956089019775,0.24991866946220398,0.24989430606365204,0.24986499547958374,0.24982884526252747,0.24978169798851013,0.24971958994865417,0.2496412694454193,0.24954834580421448,0.24944248795509338,0.2493257224559784,0.2491995394229889,0.24907496571540833,0.24895237386226654,0.24886734783649445,0.2489161193370819,0.24911117553710938,0.2492305189371109,0.249141663312912,0.2488958239555359,0.2485257387161255,0.2481623739004135,0.24792426824569702,0.24789078533649445,0.24826562404632568,0.248912051320076,0.24927231669425964,0.24929270148277283,0.2487800568342209,0.24763131141662598,0.2453431487083435,0.24297165870666504,0.24221213161945343,0.24284395575523376,0.2448103129863739,0.2480005919933319,0.2514597773551941,0.2538929879665375,0.25517159700393677,0.25564268231391907,0.25542426109313965,0.25453001260757446,0.25327152013778687,0.251923143863678,0.25134336948394775,0.2509779930114746,0.2507447302341461,0.25068533420562744,0.2506919503211975,0.2506466507911682,0.25051745772361755,0.250373512506485,0.25015032291412354,0.24993091821670532,0.24973736703395844,0.2495557963848114,0.24940815567970276,0.24925151467323303,0.24901628494262695,0.24866650998592377,0.24822025001049042,0.24768078327178955,0.24705442786216736,0.24641822278499603,0.24586939811706543,0.2453024685382843,0.2447015643119812,0.244060218334198,0.24338532984256744,0.24269196391105652,0.24180108308792114
