,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
train_g,1.294995903968811,1.2690215110778809,1.259429931640625,1.259469747543335,1.2593519687652588,1.258147954940796,1.25752592086792,1.2573542594909668,1.2571239471435547,1.2565970420837402,1.2555910348892212,1.2544009685516357,1.253397822380066,1.2525936365127563,1.2521761655807495,1.2521642446517944,1.252581000328064,1.253393292427063,1.2538385391235352,1.253010630607605,1.251205325126648,1.248718023300171,1.2454326152801514,1.2404800653457642,1.2325682640075684,1.2205405235290527,1.2033942937850952,1.1808511018753052,1.152275562286377,1.1164896488189697,1.0732849836349487,1.0240947008132935,0.971668004989624,0.918553352355957,0.8665996789932251,0.8174072504043579,0.7743231058120728,0.7388280034065247,0.7093769311904907,0.6821198463439941,0.6553755402565002,0.6287045478820801,0.6035090684890747,0.5825086832046509,0.5658393502235413,0.5537089705467224,0.5445947051048279,0.5371060371398926,0.532371997833252,0.530057430267334,0.5276735424995422,0.5249871015548706,0.5218601226806641,0.5173508524894714,0.5109872817993164,0.5064785480499268,0.5019193887710571,0.49908214807510376,0.4990798830986023,0.498879075050354,0.5002983212471008,0.5020092725753784,0.5028406381607056,0.5046084523200989,0.5067683458328247,0.5084242820739746,0.5093355774879456,0.5093001127243042,0.5082149505615234,0.5071352124214172,0.5071091651916504,0.507196843624115,0.5065191388130188,0.5053754448890686,0.5048067569732666
train_d,0.25000420212745667,0.25000810623168945,0.24999472498893738,0.24998262524604797,0.24997347593307495,0.2499578893184662,0.24993351101875305,0.24990029633045197,0.24985572695732117,0.24979105591773987,0.24970367550849915,0.2495872974395752,0.2494284212589264,0.24923206865787506,0.24897556006908417,0.24863511323928833,0.24818859994411469,0.2476194202899933,0.24699126183986664,0.24608488380908966,0.24496793746948242,0.24370896816253662,0.24220946431159973,0.24042309820652008,0.23835115134716034,0.23595979809761047,0.23330025374889374,0.2303628772497177,0.2271418571472168,0.22365552186965942,0.2201419174671173,0.21712639927864075,0.215622216463089,0.21701493859291077,0.2221665382385254,0.23079779744148254,0.24200041592121124,0.2543400228023529,0.2670424282550812,0.2794325351715088,0.2909664511680603,0.3013082444667816,0.309518039226532,0.3155193030834198,0.3194659352302551,0.32184991240501404,0.3232060372829437,0.323749303817749,0.3228524327278137,0.32027602195739746,0.3177264928817749,0.3154219686985016,0.3129487633705139,0.30999210476875305,0.30708497762680054,0.3036338984966278,0.29964348673820496,0.29508259892463684,0.290635883808136,0.2868366837501526,0.2831685543060303,0.279102623462677,0.2750805616378784,0.2716052532196045,0.2690041959285736,0.26670849323272705,0.26453638076782227,0.26247695088386536,0.26059502363204956,0.25898194313049316,0.2575742304325104,0.25631964206695557,0.2552109658718109,0.2542535662651062,0.2534377872943878
