,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
train_g,0.48304659128189087,0.45148780941963196,0.44510480761528015,0.44617143273353577,0.4467737078666687,0.44658201932907104,0.4460853338241577,0.44541436433792114,0.4443492591381073,0.442943274974823,0.4413088262081146,0.43997111916542053,0.43950727581977844,0.44011762738227844,0.4416888654232025,0.44330835342407227,0.44561049342155457,0.4483090341091156,0.4511336088180542,0.4541226327419281,0.45770567655563354,0.46122604608535767,0.4656147360801697,0.4710191488265991,0.4774909019470215,0.4840911030769348,0.49172958731651306,0.49927714467048645,0.5012486577033997,0.4206443130970001,0.2980603277683258,0.2762860357761383,0.26912498474121094,0.25592875480651855,0.2435181438922882,0.23649775981903076,0.23587247729301453,0.2343609631061554,0.22824183106422424,0.21759247779846191,0.2248377799987793,0.2129979133605957,0.20923887193202972,0.2092759907245636,0.20399007201194763,0.2009899765253067,0.1971563994884491,0.19682465493679047,0.1964898407459259,0.19556713104248047,0.183998703956604,0.17519089579582214,0.17799155414104462,0.1814875304698944,0.18604114651679993,0.19164709746837616,0.19900676608085632,0.2092144787311554,0.22234129905700684,0.22772789001464844,0.23701485991477966,0.24704128503799438,0.25723493099212646,0.2675788402557373,0.278338223695755,0.28977927565574646,0.3022695779800415,0.3150196373462677,0.3275982439517975,0.3391900956630707,0.3497177064418793,0.3594239354133606,0.3686630427837372,0.3772272765636444,0.38533878326416016,0.39128047227859497,0.3956369459629059,0.39892733097076416,0.40199264883995056,0.4043212831020355,0.40659815073013306,0.4083768129348755,0.4092007279396057,0.40907159447669983,0.4083194136619568,0.4074947237968445,0.40596890449523926,0.40321192145347595,0.39952218532562256,0.3953280746936798,0.3906691372394562,0.38571128249168396,0.3804260790348053,0.375078022480011,0.369809627532959,0.3643801808357239,0.359508752822876,0.35519206523895264,0.3509529232978821,0.3468487560749054,0.34287029504776,0.3388881981372833,0.33472856879234314
train_d,0.2500046193599701,0.2500269412994385,0.2499886453151703,0.24996767938137054,0.24995124340057373,0.24991101026535034,0.24983662366867065,0.24971742928028107,0.24953299760818481,0.2492510825395584,0.24887031316757202,0.24828815460205078,0.24746286869049072,0.2464091032743454,0.24505282938480377,0.24310261011123657,0.24043622612953186,0.23714962601661682,0.23319871723651886,0.22837984561920166,0.22242748737335205,0.21543774008750916,0.20705971121788025,0.19727009534835815,0.1860361248254776,0.17364487051963806,0.16034621000289917,0.14810247719287872,0.14004355669021606,0.17610546946525574,0.2801840305328369,0.33118316531181335,0.3518475890159607,0.3617177903652191,0.36717960238456726,0.37049317359924316,0.37215209007263184,0.3727377951145172,0.3741951584815979,0.37489053606987,0.3611069917678833,0.35773375630378723,0.3492012023925781,0.33994483947753906,0.337844580411911,0.33553048968315125,0.3347022533416748,0.330575168132782,0.32547807693481445,0.32011348009109497,0.3200532793998718,0.31904691457748413,0.3124791085720062,0.3058411478996277,0.2992556691169739,0.29305168986320496,0.286845862865448,0.2799224257469177,0.2731962203979492,0.2709456980228424,0.2674773037433624,0.26370126008987427,0.2602955400943756,0.25733238458633423,0.254859060049057,0.252924382686615,0.2514631748199463,0.2505337595939636,0.2500312626361847,0.24987229704856873,0.2499854862689972,0.25033167004585266,0.2508735656738281,0.2515232563018799,0.2521882653236389,0.252618670463562,0.2544504404067993,0.25457578897476196,0.25404661893844604,0.2545906901359558,0.2546577453613281,0.2545003294944763,0.25456011295318604,0.25498417019844055,0.25464946031570435,0.2548224627971649,0.25450998544692993,0.25414878129959106,0.2537565231323242,0.25334668159484863,0.25292250514030457,0.2524813413619995,0.2520451545715332,0.25162407755851746,0.25124529004096985,0.2508986294269562,0.25062495470046997,0.2504173219203949,0.25024285912513733,0.2500900626182556,0.24996253848075867,0.24986299872398376,0.24979165196418762
